id	ER_ratio	TM_regions	multipass	number_of_SP	sequence_length	singlepass	typeI	typeII	TM01_start	TM_proportion	len_TMD_mean	TM01_lipo	lipo_mean_all_TM_res	lipo_last_TMD	Cell_membrane	Endoplasmic_reticulum	Golgi_apparatus	GPCR	olfactory_receptor	Glyco_number	binding_sites_number	nucleotide_bs_number	uniprot_KWs	C	F	P
Q9H9V4	0.008782574601001127	1.0	False	0.0	155.0	True	False	False	34.0	15.483870967741936	24.0	0.05791666666666664	0.05791666666666664	0.05791666666666664	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Endoplasmic reticulum', 'Golgi apparatus', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['intrinsic component of membrane', 'cytoplasm', 'intracellular', 'cellular_component']	['transferase activity', 'metal ion binding']	['metabolic process', 'biological_process', 'proteolysis']
Q9HA72	0.006274567723435096	4.0	True	0.0	323.0	False	False	False	22.0	23.529411764705877	19.0	0.3573333333333333	0.1802631578947368	0.16772727272727275	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Ion channel', 'Ion transport', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9HA82	0.003500423675424986	7.0	True	0.0	394.0	False	False	False	39.0	36.04060913705585	20.285714285714285	0.2077272727272728	0.2948591549295774	0.22217391304347825	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'DNA-binding', 'Endoplasmic reticulum', 'Homeobox', 'Lipid biosynthesis', 'Lipid metabolism', 'Membrane', 'Nucleus', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'nucleus', 'cytoplasm', 'cellular_component']	['transferase activity', 'nucleic acid binding']	['lipid metabolic process', 'biological_process', 'biosynthetic process', 'metabolic process', 'nitrogen compound metabolic process']
Q9HAS3	0.008242255500982417	12.0	True	0.0	691.0	False	False	False	100.0	35.890014471780034	20.666666666666668	0.14681818181818185	0.20233870967741927	0.1040909090909091	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Endoplasmic reticulum', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9HAV5	0.0003568410402297155	1.0	False	0.0	297.0	True	False	False	139.0	8.080808080808081	24.0	-0.13375	-0.13375	-0.13375	False	False	False	False	False	1.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Developmental protein', 'Differentiation', 'Disulfide bond', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cellular_component']	['signal transducer activity', 'molecular_function', 'receptor activity']	['regulation of metabolic process', 'response to chemical', 'transcription, DNA-templated', 'phosphorylation', 'RNA metabolic process', 'signal transduction', 'metabolic process', 'biological_process', 'biosynthetic process', 'response to stress', 'nitrogen compound metabolic process']
Q9HB03	0.008534550711341795	7.0	True	0.0	270.0	False	False	False	34.0	48.51851851851853	18.714285714285715	0.30190476190476184	0.3209923664122137	0.2180952380952381	False	False	False	False	False	2.0	0.0	0.0	['Complete proteome', 'Endoplasmic reticulum', 'Fatty acid biosynthesis', 'Fatty acid metabolism', 'Glycoprotein', 'Lipid biosynthesis', 'Lipid metabolism', 'Membrane', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['lipid metabolic process', 'biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process', 'nitrogen compound metabolic process']
Q9HB14	0.005085447452710568	3.0	True	0.0	408.0	False	False	False	17.0	15.931372549019606	21.66666666666667	0.07409090909090904	0.08784615384615384	0.15458333333333332	False	False	False	False	False	2.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Ion channel', 'Ion transport', 'Membrane', 'Polymorphism', 'Potassium', 'Potassium channel', 'Potassium transport', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport', 'Voltage-gated channel']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9HB89	0.011546088979001657	7.0	True	0.0	426.0	False	False	False	62.0	35.68075117370892	21.714285714285715	0.08280000000000001	0.23973684210526305	0.34368421052631576	False	False	False	True	False	3.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Receptor', 'Reference proteome', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cellular_component']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'transport', 'signal transduction']
Q9HBA0	0.008133598463979827	3.0	False	0.0	871.0	False	False	False	574.0	6.544202066590128	19.0	0.02647058823529411	-0.0649122807017544	-0.22000000000000008	False	False	False	False	False	0.0	5.0	1.0	['3D-structure', 'Alternative splicing', 'ANK repeat', 'ATP-binding', 'Calcium', 'Calcium channel', 'Calcium transport', 'Calmodulin-binding', 'Cell junction', 'Cell membrane', 'Cell projection', 'Charcot-Marie-Tooth disease', 'Cilium', 'Complete proteome', 'Disease mutation', 'Dwarfism', 'Endoplasmic reticulum', 'Ion channel', 'Ion transport', 'Lipid-binding', 'Membrane', 'Metal-binding', 'Neurodegeneration', 'Neuropathy', 'Nucleotide-binding', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Repeat', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'microtubule', 'cytoplasm', 'cellular_component']	['ion binding', 'signal transducer activity', 'protein binding', 'molecular_function', 'nucleotide binding', 'transporter activity', 'receptor activity', 'metal ion binding']	['regulation of metabolic process', 'response to abiotic stimulus', 'transport', 'response to chemical', 'macromolecular complex assembly', 'transcription, DNA-templated', 'phosphorylation', 'RNA metabolic process', 'signal transduction', 'cellular component organization or biogenesis', 'metabolic process', 'biological_process', 'cell adhesion', 'biosynthetic process', 'response to stress', 'generation of precursor metabolites and energy', 'nitrogen compound metabolic process']
Q9HBE5	-0.013551487018205709	1.0	False	0.0	538.0	True	True	False	234.0	4.4609665427509295	24.0	0.2704166666666666	0.2704166666666666	0.2704166666666666	False	False	False	False	False	6.0	0.0	0.0	['3D-structure', 'Chromosomal rearrangement', 'Complete proteome', 'Direct protein sequencing', 'Disease mutation', 'Disulfide bond', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'response to chemical', 'signal transduction']
Q9HBG4	0.0048500573677111025	7.0	True	0.0	840.0	False	False	False	391.0	17.142857142857142	20.571428571428573	0.4152941176470588	0.1878472222222222	-0.17458333333333334	False	False	False	False	False	0.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disease mutation', 'Hydrogen ion transport', 'Ion transport', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'membrane protein complex', 'proton-transporting two-sector ATPase complex', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component', 'extracellular region']	['protein binding', 'molecular_function', 'hydrolase activity', 'transporter activity', 'nucleoside-triphosphatase activity']	['transport', 'response to chemical', 'macromolecular complex assembly', 'signal transduction', 'cellular component organization or biogenesis', 'biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process', 'nitrogen compound metabolic process']
Q9HBJ8	-0.004241900009504299	1.0	False	0.0	222.0	True	True	False	144.0	10.360360360360358	23.0	-0.28260869565217395	-0.28260869565217395	-0.28260869565217395	False	False	False	False	False	2.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component', 'extracellular region']	['protein binding', 'molecular_function', 'peptidase activity']	['transport', 'macromolecular complex assembly', 'response to chemical', 'cellular component organization or biogenesis', 'biological_process']
Q9HBL6	0.015040295523977875	1.0	False	0.0	345.0	True	True	False	292.0	5.507246376811594	19.0	0.003157894736842102	0.003157894736842102	0.003157894736842102	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Leucine-rich repeat', 'Membrane', 'Polymorphism', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'cytoplasm']	['molecular_function']	['response to chemical', 'phosphorylation', 'signal transduction', 'cellular component organization or biogenesis', 'biological_process', 'metabolic process', 'regulation of metabolic process']
Q9HBL7	-0.0019380217113087496	2.0	True	0.0	147.0	False	False	False	57.0	23.12925170068027	17.0	0.07529411764705883	0.2564705882352941	0.4376470588235293	False	False	False	False	False	0.0	0.0	0.0	['Cell membrane', 'Chemotaxis', 'Complete proteome', 'Inflammatory response', 'Membrane', 'Plasminogen activation', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	[]	['response to chemical', 'metabolic process', 'biological_process', 'proteolysis', 'response to stress', 'regulation of metabolic process']
Q9HBW0	0.0060337031095175405	7.0	True	0.0	351.0	False	False	False	33.0	45.299145299145295	22.714285714285715	-0.10120000000000004	0.1836477987421384	0.5395	False	False	False	True	False	2.0	0.0	0.0	['3D-structure', 'Cell membrane', 'Complete proteome', 'G-protein coupled receptor', 'Glycoprotein', 'Lipoprotein', 'Membrane', 'Palmitate', 'Receptor', 'Reference proteome', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
Q9HBW9	0.015923812827592074	7.0	True	0.0	690.0	False	False	False	432.0	20.57971014492753	20.285714285714285	-0.0673684210526316	0.11704225352112672	0.0976190476190476	False	False	False	True	False	9.0	0.0	0.0	['Calcium', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'EGF-like domain', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'cytoplasm', 'cellular_component']	['signal transducer activity', 'protein binding', 'molecular_function', 'receptor activity', 'metal ion binding']	['biological_process', 'signal transduction']
Q9HBX8	0.0015545428065251393	7.0	True	0.0	967.0	False	False	False	569.0	14.891416752843847	20.571428571428573	-0.0542105263157895	0.1965972222222222	0.4911111111111112	False	False	False	True	False	2.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Leucine-rich repeat', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix', 'Tumor suppressor', 'Wnt signaling pathway']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['signal transducer activity', 'molecular_function', 'receptor activity']	['response to stress', 'biological_process', 'signal transduction']
Q9HBX9	0.007098261220982548	4.0	True	0.0	757.0	False	False	False	529.0	11.756935270805812	22.25	0.2445833333333333	0.1861797752808989	0.2647058823529411	False	False	False	True	False	6.0	0.0	0.0	['3D-structure', 'Alternative splicing', 'Calcium', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Leucine-rich repeat', 'Membrane', 'Metal-binding', 'Receptor', 'Reference proteome', 'Repeat', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity', 'metal ion binding']	['biological_process', 'signal transduction']
Q9HC07	0.019792255877783504	6.0	True	0.0	324.0	False	False	False	94.0	39.81481481481481	21.5	0.3626666666666668	0.2164341085271318	-0.08549999999999999	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Coiled coil', 'Complete proteome', 'Congenital disorder of glycosylation', 'Disease mutation', 'Endosome', 'Golgi apparatus', 'Lysosome', 'Membrane', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	[]	['transport', 'cellular component organization or biogenesis', 'biological_process', 'biosynthetic process', 'metabolic process']
Q9HC10	-0.004882083289721093	1.0	False	0.0	1997.0	True	False	True	1966.0	1.2518778167250877	25.0	-0.057600000000000026	-0.057600000000000026	-0.057600000000000026	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Calcium', 'Cell junction', 'Cell membrane', 'Coiled coil', 'Complete proteome', 'Cytoplasmic vesicle', 'Deafness', 'Disease mutation', 'Endoplasmic reticulum', 'Hearing', 'Membrane', 'Neuropathy', 'Non-syndromic deafness', 'Polymorphism', 'Reference proteome', 'Repeat', 'Signal-anchor', 'Synapse', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['metal ion binding']	['cellular component organization or biogenesis', 'biological_process', 'transport']
Q9HC24	0.001384813462689708	7.0	False	0.0	238.0	False	False	False	38.0	59.66386554621849	20.285714285714285	0.1365	0.08859154929577465	0.16105263157894734	False	False	False	False	False	0.0	0.0	0.0	['Apoptosis', 'Complete proteome', 'Golgi apparatus', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	[]	['biological_process', 'signal transduction']
Q9HC47	0.009458419391154913	2.0	True	0.0	74.0	False	False	False	7.0	50.0	18.5	0.13499999999999995	0.003243243243243239	-0.09714285714285714	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q9HC56	-0.00262533203304823	1.0	False	0.0	1237.0	True	True	False	813.0	2.021018593371059	25.0	-0.10799999999999996	-0.10799999999999996	-0.10799999999999996	False	False	False	False	False	14.0	0.0	0.0	['3D-structure', 'Alternative splicing', 'Calcium', 'Cell adhesion', 'Cell membrane', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component']	['metal ion binding']	['biological_process', 'cell adhesion']
Q9HC58	0.00645136639202095	12.0	True	0.0	644.0	False	False	False	22.0	38.66459627329192	20.75	0.037272727272727284	0.19927710843373486	0.2063636363636364	False	False	False	False	False	2.0	0.0	0.0	['Antiport', 'Calcium', 'Calcium transport', 'Complete proteome', 'Glycoprotein', 'Ion transport', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Potassium', 'Potassium transport', 'Reference proteome', 'Repeat', 'Signal', 'Sodium', 'Sodium transport', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function', 'metal ion binding']	['biological_process', 'transport']
